OrderDate,CustomerID,Category,Product,Quantity,UnitPrice,Region,Revenue,Month,DayOfWeek,IsWeekend
2025-12-08,CUST0717,Apparel,Denim Jeans,1,16.13,South,16.13,2025-12,Monday,False
2025-04-06,CUST0539,Home & Kitchen,LED Lamp,1,13.44,North,13.44,2025-04,Sunday,True
2025-08-05,CUST0665,Toys,Building Blocks,1,61.32,North,61.32,2025-08,Tuesday,False
2025-10-12,CUST0014,Beauty,Lip Balm Set,3,49.24,West,147.72,2025-10,Sunday,True
2025-08-02,CUST0230,Home & Kitchen,Throw Pillow,1,19.11,East,19.11,2025-08,Saturday,True
2025-10-06,CUST0682,Home & Kitchen,LED Lamp,4,49.04,Unknown,196.16,2025-10,Monday,False
2025-10-01,CUST0113,Apparel,Cotton T-Shirt,5,81.33,West,406.65,2025-10,Wednesday,False
2025-07-04,CUST0420,Toys,RC Car,2,34.81,West,69.62,2025-07,Friday,False
2025-07-01,CUST0091,Apparel,Cotton T-Shirt,4,116.08,West,464.32,2025-07,Tuesday,False
2025-11-23,CUST0653,Beauty,Face Serum,5,22.04,East,110.19999999999999,2025-11,Sunday,True
2025-04-25,CUST0794,Electronics,Laptop Stand,2,180.74,South,361.48,2025-04,Friday,False
2025-06-18,CUST0649,Apparel,Cotton T-Shirt,2,16.2,East,32.4,2025-06,Wednesday,False
2025-02-26,CUST0108,Beauty,Hair Dryer,5,46.89,West,234.45,2025-02,Wednesday,False
2025-08-05,CUST0087,Sports,Dumbbell Set,4,77.42,East,309.68,2025-08,Tuesday,False
2025-11-16,CUST0681,Sports,Water Bottle,5,60.04,East,300.2,2025-11,Sunday,True
2025-06-02,CUST0380,Sports,Water Bottle,4,43.91,Unknown,175.64,2025-06,Monday,False
2025-07-18,CUST0128,Electronics,Bluetooth Speaker,5,114.31,West,571.55,2025-07,Friday,False
2025-06-09,CUST0032,Sports,Water Bottle,5,63.97,East,319.85,2025-06,Monday,False
2025-06-19,CUST0607,Toys,RC Car,1,19.0,East,19.0,2025-06,Thursday,False
2025-12-28,CUST0177,Electronics,Bluetooth Speaker,3,205.48,North,616.4399999999999,2025-12,Sunday,True
2025-12-29,CUST0710,Electronics,Wireless Earbuds,4,156.94,East,627.76,2025-12,Monday,False
2025-08-31,CUST0661,Beauty,Hair Dryer,4,5.83,East,23.32,2025-08,Sunday,True
2025-03-19,CUST0606,Apparel,Denim Jeans,1,57.94,North,57.94,2025-03,Wednesday,False
2025-03-27,CUST0667,Toys,Plush Toy,3,10.99,East,32.97,2025-03,Thursday,False
2025-12-30,CUST0570,Home & Kitchen,LED Lamp,3,54.11,South,162.32999999999998,2025-12,Tuesday,False
2025-03-28,CUST0237,Toys,Plush Toy,2,37.02,East,74.04,2025-03,Friday,False
2025-01-21,CUST0736,Home & Kitchen,Non-Stick Pan,1,24.2,East,24.2,2025-01,Tuesday,False
2025-10-14,CUST0760,Beauty,Lip Balm Set,5,41.29,North,206.45,2025-10,Tuesday,False
2025-07-26,CUST0595,Toys,Building Blocks,1,20.68,East,20.68,2025-07,Saturday,True
2025-08-22,CUST0461,Apparel,Running Shoes,4,94.39,West,377.56,2025-08,Friday,False
2025-08-05,CUST0358,Apparel,Denim Jeans,1,91.05,Unknown,91.05,2025-08,Tuesday,False
2025-11-09,CUST0723,Electronics,Laptop Stand,1,155.28,West,155.28,2025-11,Sunday,True
2025-06-08,CUST0772,Sports,Resistance Bands,3,99.48,Unknown,298.44,2025-06,Sunday,True
2025-06-27,CUST0728,Beauty,Hair Dryer,1,55.33,East,55.33,2025-06,Friday,False
2025-08-11,CUST0115,Toys,Building Blocks,1,38.32,West,38.32,2025-08,Monday,False
2025-06-04,CUST0437,Sports,Resistance Bands,2,94.95,East,189.9,2025-06,Wednesday,False
2025-10-01,CUST0792,Apparel,Running Shoes,2,88.12,North,176.24,2025-10,Wednesday,False
2025-03-22,CUST0646,Home & Kitchen,LED Lamp,2,42.8,South,85.6,2025-03,Saturday,True
2025-06-04,CUST0506,Toys,RC Car,1,56.45,East,56.45,2025-06,Wednesday,False
2025-06-03,CUST0299,Beauty,Lip Balm Set,4,35.42,South,141.68,2025-06,Tuesday,False
2025-04-20,CUST0318,Electronics,Wireless Earbuds,1,243.75,South,243.75,2025-04,Sunday,True
2025-12-29,CUST0445,Apparel,Cotton T-Shirt,3,22.93,South,68.78999999999999,2025-12,Monday,False
2025-05-08,CUST0681,Apparel,Winter Jacket,5,26.75,East,133.75,2025-05,Thursday,False
2025-07-06,CUST0399,Toys,Puzzle 1000pc,3,11.07,East,33.21,2025-07,Sunday,True
2025-08-30,CUST0362,Toys,Plush Toy,4,54.35,West,217.4,2025-08,Saturday,True
2025-04-22,CUST0758,Sports,Dumbbell Set,4,117.82,North,471.28,2025-04,Tuesday,False
2025-05-09,CUST0697,Toys,Building Blocks,3,49.28,West,147.84,2025-05,Friday,False
2025-10-17,CUST0097,Beauty,Hair Dryer,1,5.79,North,5.79,2025-10,Friday,False
2025-05-15,CUST0678,Home & Kitchen,LED Lamp,5,39.01,North,195.04999999999998,2025-05,Thursday,False
2025-07-13,CUST0637,Sports,Resistance Bands,5,121.11,East,605.55,2025-07,Sunday,True
2025-05-08,CUST0055,Beauty,Makeup Brush Kit,4,55.82,East,223.28,2025-05,Thursday,False
2025-04-03,CUST0159,Home & Kitchen,Throw Pillow,1,63.85,South,63.85,2025-04,Thursday,False
2025-06-26,CUST0204,Sports,Resistance Bands,4,40.81,West,163.24,2025-06,Thursday,False
2025-06-25,CUST0797,Toys,Puzzle 1000pc,2,15.51,East,31.02,2025-06,Wednesday,False
2025-11-23,CUST0232,Beauty,Face Serum,4,12.02,South,48.08,2025-11,Sunday,True
2025-12-01,CUST0160,Toys,RC Car,3,27.89,West,83.67,2025-12,Monday,False
2025-02-13,CUST0282,Sports,Yoga Mat,2,94.45,West,188.9,2025-02,Thursday,False
2025-02-10,CUST0210,Toys,Building Blocks,2,10.29,South,20.58,2025-02,Monday,False
2025-12-25,CUST0579,Apparel,Cotton T-Shirt,3,35.13,North,105.39000000000001,2025-12,Thursday,False
2025-09-05,CUST0014,Electronics,Bluetooth Speaker,5,231.96,East,1159.8,2025-09,Friday,False
2025-12-04,CUST0068,Apparel,Denim Jeans,2,89.14,East,178.28,2025-12,Thursday,False
2025-06-27,CUST0375,Toys,Puzzle 1000pc,1,12.23,North,12.23,2025-06,Friday,False
2025-11-10,CUST0058,Home & Kitchen,LED Lamp,5,55.78,East,278.9,2025-11,Monday,False
2025-01-07,CUST0590,Electronics,Laptop Stand,4,59.07,North,236.28,2025-01,Tuesday,False
2025-02-01,CUST0221,Beauty,Hair Dryer,5,38.72,South,193.6,2025-02,Saturday,True
2025-03-13,CUST0445,Electronics,Laptop Stand,5,205.21,South,1026.05,2025-03,Thursday,False
2025-10-24,CUST0002,Toys,RC Car,4,18.18,South,72.72,2025-10,Friday,False
2025-09-16,CUST0679,Electronics,Wireless Earbuds,5,135.22,West,676.1,2025-09,Tuesday,False
2025-12-15,CUST0496,Electronics,Wireless Earbuds,4,205.18,South,820.72,2025-12,Monday,False
2025-03-13,CUST0226,Toys,Puzzle 1000pc,1,71.67,South,71.67,2025-03,Thursday,False
2025-06-12,CUST0793,Electronics,Bluetooth Speaker,4,72.01,West,288.04,2025-06,Thursday,False
2025-11-16,CUST0447,Electronics,Bluetooth Speaker,4,95.7,West,382.8,2025-11,Sunday,True
2025-12-25,CUST0658,Apparel,Denim Jeans,2,44.04,South,88.08,2025-12,Thursday,False
2025-10-30,CUST0405,Apparel,Denim Jeans,1,59.74,East,59.74,2025-10,Thursday,False
2025-01-27,CUST0479,Toys,Plush Toy,4,67.86,North,271.44,2025-01,Monday,False
2025-09-05,CUST0543,Apparel,Winter Jacket,4,119.55,East,478.2,2025-09,Friday,False
2025-08-01,CUST0108,Electronics,Laptop Stand,4,97.79,East,391.16,2025-08,Friday,False
2025-10-12,CUST0344,Electronics,Laptop Stand,5,22.27,East,111.35,2025-10,Sunday,True
2025-07-14,CUST0778,Home & Kitchen,Blender,3,29.9,North,89.69999999999999,2025-07,Monday,False
2025-04-04,CUST0670,Toys,RC Car,5,42.85,South,214.25,2025-04,Friday,False
2025-05-21,CUST0125,Apparel,Winter Jacket,3,107.09,South,321.27,2025-05,Wednesday,False
2025-08-14,CUST0292,Beauty,Lip Balm Set,2,39.05,East,78.1,2025-08,Thursday,False
2025-06-22,CUST0441,Sports,Yoga Mat,1,146.29,South,146.29,2025-06,Sunday,True
2025-01-09,CUST0688,Apparel,Denim Jeans,5,71.54,East,357.70000000000005,2025-01,Thursday,False
2025-10-07,CUST0204,Toys,Plush Toy,1,12.54,West,12.54,2025-10,Tuesday,False
2025-03-21,CUST0543,Sports,Dumbbell Set,2,53.01,East,106.02,2025-03,Friday,False
2025-07-17,CUST0153,Apparel,Cotton T-Shirt,5,53.15,South,265.75,2025-07,Thursday,False
2025-11-01,CUST0459,Apparel,Running Shoes,1,116.11,East,116.11,2025-11,Saturday,True
2025-08-06,CUST0149,Beauty,Face Serum,1,41.49,North,41.49,2025-08,Wednesday,False
2025-09-29,CUST0740,Beauty,Lip Balm Set,5,13.69,North,68.45,2025-09,Monday,False
2025-05-14,CUST0132,Home & Kitchen,Throw Pillow,1,52.07,West,52.07,2025-05,Wednesday,False
2025-10-24,CUST0118,Apparel,Denim Jeans,5,64.34,East,321.70000000000005,2025-10,Friday,False
2025-08-17,CUST0785,Apparel,Running Shoes,1,104.8,East,104.8,2025-08,Sunday,True
2025-01-28,CUST0675,Apparel,Winter Jacket,5,24.47,South,122.35,2025-01,Tuesday,False
2025-04-05,CUST0412,Apparel,Winter Jacket,4,25.69,South,102.76,2025-04,Saturday,True
2025-12-14,CUST0558,Apparel,Denim Jeans,1,69.03,Unknown,69.03,2025-12,Sunday,True
2025-09-04,CUST0759,Electronics,Wireless Earbuds,3,170.46,East,511.38,2025-09,Thursday,False
2025-04-24,CUST0491,Apparel,Denim Jeans,3,55.16,Unknown,165.48,2025-04,Thursday,False
2025-09-29,CUST0798,Electronics,Smartwatch,2,196.7,Unknown,393.4,2025-09,Monday,False
2025-08-31,CUST0265,Apparel,Running Shoes,2,42.24,West,84.48,2025-08,Sunday,True
2025-06-27,CUST0558,Home & Kitchen,Non-Stick Pan,2,19.38,South,38.76,2025-06,Friday,False
2025-03-15,CUST0015,Beauty,Makeup Brush Kit,5,34.85,North,174.25,2025-03,Saturday,True
2025-07-19,CUST0373,Electronics,Wireless Earbuds,3,178.5,West,535.5,2025-07,Saturday,True
2025-10-20,CUST0013,Apparel,Winter Jacket,3,73.2,South,219.60000000000002,2025-10,Monday,False
2025-11-23,CUST0424,Beauty,Makeup Brush Kit,1,27.71,West,27.71,2025-11,Sunday,True
2025-02-01,CUST0625,Electronics,Smartwatch,2,104.4,North,208.8,2025-02,Saturday,True
2025-10-03,CUST0764,Apparel,Cotton T-Shirt,3,61.26,South,183.78,2025-10,Friday,False
2025-07-19,CUST0757,Home & Kitchen,LED Lamp,1,17.59,North,17.59,2025-07,Saturday,True
2025-02-03,CUST0686,Toys,Plush Toy,2,45.87,South,91.74,2025-02,Monday,False
2025-12-12,CUST0300,Apparel,Denim Jeans,2,45.47,South,90.94,2025-12,Friday,False
2025-11-19,CUST0021,Apparel,Running Shoes,1,48.11,West,48.11,2025-11,Wednesday,False
2025-08-14,CUST0365,Sports,Dumbbell Set,1,83.58,North,83.58,2025-08,Thursday,False
2025-10-02,CUST0065,Electronics,Laptop Stand,2,221.52,Unknown,443.04,2025-10,Thursday,False
2025-10-27,CUST0306,Electronics,Smartwatch,4,60.99,South,243.96,2025-10,Monday,False
2025-05-23,CUST0056,Beauty,Makeup Brush Kit,3,42.23,West,126.69,2025-05,Friday,False
2025-06-04,CUST0451,Electronics,Laptop Stand,3,24.4,West,73.19999999999999,2025-06,Wednesday,False
2025-03-07,CUST0727,Apparel,Cotton T-Shirt,1,55.62,North,55.62,2025-03,Friday,False
2025-02-14,CUST0753,Home & Kitchen,Blender,5,31.81,South,159.04999999999998,2025-02,Friday,False
2025-12-01,CUST0798,Apparel,Winter Jacket,2,15.79,East,31.58,2025-12,Monday,False
2025-04-09,CUST0282,Beauty,Face Serum,1,50.85,Unknown,50.85,2025-04,Wednesday,False
2025-06-17,CUST0486,Apparel,Running Shoes,4,32.58,South,130.32,2025-06,Tuesday,False
2025-10-13,CUST0336,Apparel,Winter Jacket,3,77.41,South,232.23,2025-10,Monday,False
2025-09-21,CUST0768,Sports,Yoga Mat,3,135.2,South,405.59999999999997,2025-09,Sunday,True
2025-10-15,CUST0468,Toys,Building Blocks,3,44.63,West,133.89000000000001,2025-10,Wednesday,False
2025-11-05,CUST0727,Home & Kitchen,Non-Stick Pan,4,18.69,East,74.76,2025-11,Wednesday,False
2025-11-20,CUST0553,Home & Kitchen,Non-Stick Pan,2,88.25,South,176.5,2025-11,Thursday,False
2025-06-23,CUST0748,Electronics,Wireless Earbuds,5,53.52,South,267.6,2025-06,Monday,False
2025-01-17,CUST0653,Sports,Dumbbell Set,5,98.74,North,493.7,2025-01,Friday,False
2025-09-03,CUST0493,Apparel,Cotton T-Shirt,3,59.98,South,179.94,2025-09,Wednesday,False
2025-10-03,CUST0528,Beauty,Lip Balm Set,3,39.47,South,118.41,2025-10,Friday,False
2025-12-18,CUST0048,Beauty,Hair Dryer,5,8.09,East,40.45,2025-12,Thursday,False
2025-08-07,CUST0220,Home & Kitchen,Blender,1,21.85,East,21.85,2025-08,Thursday,False
2025-04-13,CUST0139,Apparel,Winter Jacket,5,27.56,North,137.79999999999998,2025-04,Sunday,True
2025-07-02,CUST0190,Sports,Resistance Bands,4,60.63,East,242.52,2025-07,Wednesday,False
2025-01-06,CUST0428,Apparel,Running Shoes,1,31.79,South,31.79,2025-01,Monday,False
2025-11-11,CUST0606,Beauty,Hair Dryer,3,52.6,South,157.8,2025-11,Tuesday,False
2025-05-02,CUST0103,Toys,RC Car,2,50.1,West,100.2,2025-05,Friday,False
2025-01-06,CUST0516,Toys,RC Car,3,6.6,South,19.799999999999997,2025-01,Monday,False
2025-12-05,CUST0392,Electronics,Smartwatch,1,217.45,East,217.45,2025-12,Friday,False
2025-01-25,CUST0693,Toys,Building Blocks,4,60.44,South,241.76,2025-01,Saturday,True
2025-05-15,CUST0226,Apparel,Cotton T-Shirt,1,88.67,South,88.67,2025-05,Thursday,False
2025-11-13,CUST0216,Sports,Resistance Bands,5,124.39,South,621.95,2025-11,Thursday,False
2025-11-24,CUST0713,Sports,Water Bottle,4,40.81,South,163.24,2025-11,Monday,False
2025-02-09,CUST0679,Beauty,Lip Balm Set,4,28.46,North,113.84,2025-02,Sunday,True
2025-07-13,CUST0229,Electronics,Wireless Earbuds,3,167.66,East,502.98,2025-07,Sunday,True
2025-11-29,CUST0681,Toys,Plush Toy,4,74.11,South,296.44,2025-11,Saturday,True
2025-08-25,CUST0605,Electronics,Laptop Stand,1,158.31,North,158.31,2025-08,Monday,False
2025-07-10,CUST0362,Sports,Dumbbell Set,4,53.33,West,213.32,2025-07,Thursday,False
2025-10-20,CUST0560,Apparel,Winter Jacket,3,62.94,West,188.82,2025-10,Monday,False
2025-01-14,CUST0729,Sports,Resistance Bands,4,109.89,South,439.56,2025-01,Tuesday,False
2025-07-28,CUST0729,Sports,Resistance Bands,2,139.06,East,278.12,2025-07,Monday,False
2025-08-11,CUST0792,Home & Kitchen,Non-Stick Pan,5,82.58,South,412.9,2025-08,Monday,False
2025-01-27,CUST0618,Electronics,Wireless Earbuds,5,190.61,West,953.0500000000001,2025-01,Monday,False
2025-12-10,CUST0396,Apparel,Denim Jeans,4,74.48,West,297.92,2025-12,Wednesday,False
2025-12-12,CUST0241,Toys,Puzzle 1000pc,5,26.8,North,134.0,2025-12,Friday,False
2025-06-01,CUST0334,Beauty,Face Serum,3,16.01,West,48.03,2025-06,Sunday,True
2025-04-13,CUST0153,Apparel,Denim Jeans,5,69.9,South,349.5,2025-04,Sunday,True
2025-01-10,CUST0754,Apparel,Running Shoes,3,89.75,South,269.25,2025-01,Friday,False
2025-03-02,CUST0336,Electronics,Smartwatch,3,170.19,West,510.57,2025-03,Sunday,True
2025-09-14,CUST0175,Electronics,Wireless Earbuds,5,57.58,East,287.9,2025-09,Sunday,True
2025-09-14,CUST0623,Toys,RC Car,1,60.06,North,60.06,2025-09,Sunday,True
2025-10-12,CUST0530,Home & Kitchen,Non-Stick Pan,5,59.7,East,298.5,2025-10,Sunday,True
2025-05-11,CUST0438,Electronics,Wireless Earbuds,5,19.32,North,96.6,2025-05,Sunday,True
2025-01-15,CUST0171,Beauty,Hair Dryer,3,16.85,South,50.550000000000004,2025-01,Wednesday,False
2025-11-23,CUST0041,Apparel,Winter Jacket,3,100.47,West,301.40999999999997,2025-11,Sunday,True
2025-12-05,CUST0704,Toys,Puzzle 1000pc,4,65.57,South,262.28,2025-12,Friday,False
2025-09-23,CUST0738,Toys,Building Blocks,2,15.22,West,30.44,2025-09,Tuesday,False
2025-03-14,CUST0655,Home & Kitchen,Blender,5,22.98,East,114.9,2025-03,Friday,False
2025-07-25,CUST0634,Beauty,Makeup Brush Kit,1,52.0,East,52.0,2025-07,Friday,False
2025-09-28,CUST0722,Beauty,Face Serum,1,33.57,East,33.57,2025-09,Sunday,True
2025-10-03,CUST0197,Toys,Puzzle 1000pc,3,38.02,South,114.06,2025-10,Friday,False
2025-08-15,CUST0544,Electronics,Smartwatch,2,94.28,South,188.56,2025-08,Friday,False
2025-12-23,CUST0680,Electronics,Bluetooth Speaker,2,237.87,South,475.74,2025-12,Tuesday,False
2025-12-04,CUST0115,Electronics,Smartwatch,1,28.89,South,28.89,2025-12,Thursday,False
2025-07-17,CUST0730,Toys,Puzzle 1000pc,2,34.29,West,68.58,2025-07,Thursday,False
2025-11-09,CUST0045,Electronics,Smartwatch,4,77.99,East,311.96,2025-11,Sunday,True
2025-05-02,CUST0209,Toys,Puzzle 1000pc,5,78.72,South,393.6,2025-05,Friday,False
2025-10-17,CUST0239,Beauty,Hair Dryer,3,14.04,South,42.12,2025-10,Friday,False
2025-05-19,CUST0351,Toys,Plush Toy,1,70.42,East,70.42,2025-05,Monday,False
2025-11-16,CUST0201,Toys,Plush Toy,5,14.47,North,72.35000000000001,2025-11,Sunday,True
2025-03-16,CUST0727,Sports,Water Bottle,3,116.73,West,350.19,2025-03,Sunday,True
2025-07-25,CUST0121,Beauty,Face Serum,5,20.33,North,101.64999999999999,2025-07,Friday,False
2025-09-02,CUST0008,Electronics,Wireless Earbuds,1,61.78,West,61.78,2025-09,Tuesday,False
2025-06-12,CUST0733,Apparel,Winter Jacket,4,85.07,North,340.28,2025-06,Thursday,False
2025-11-21,CUST0386,Sports,Dumbbell Set,5,140.37,North,701.85,2025-11,Friday,False
2025-07-31,CUST0366,Toys,RC Car,3,25.22,West,75.66,2025-07,Thursday,False
2025-05-04,CUST0572,Beauty,Makeup Brush Kit,4,43.53,South,174.12,2025-05,Sunday,True
2025-11-11,CUST0548,Toys,RC Car,2,46.02,West,92.04,2025-11,Tuesday,False
2025-10-21,CUST0329,Beauty,Makeup Brush Kit,5,6.94,North,34.7,2025-10,Tuesday,False
2025-10-10,CUST0528,Sports,Yoga Mat,2,66.45,South,132.9,2025-10,Friday,False
2025-12-12,CUST0531,Apparel,Winter Jacket,4,45.63,South,182.52,2025-12,Friday,False
2025-04-07,CUST0170,Toys,RC Car,2,21.77,East,43.54,2025-04,Monday,False
2025-04-04,CUST0178,Beauty,Lip Balm Set,3,25.39,North,76.17,2025-04,Friday,False
2025-06-16,CUST0180,Electronics,Bluetooth Speaker,3,238.89,South,716.67,2025-06,Monday,False
2025-07-26,CUST0349,Electronics,Wireless Earbuds,4,119.99,South,479.96,2025-07,Saturday,True
2025-06-05,CUST0200,Electronics,Wireless Earbuds,3,172.84,South,518.52,2025-06,Thursday,False
2025-08-27,CUST0541,Apparel,Denim Jeans,3,47.64,South,142.92000000000002,2025-08,Wednesday,False
2025-11-14,CUST0614,Apparel,Winter Jacket,5,68.09,North,340.45000000000005,2025-11,Friday,False
2025-10-29,CUST0134,Electronics,Bluetooth Speaker,3,69.78,East,209.34,2025-10,Wednesday,False
2025-02-22,CUST0221,Apparel,Winter Jacket,3,117.96,South,353.88,2025-02,Saturday,True
2025-01-22,CUST0736,Apparel,Winter Jacket,5,54.57,North,272.85,2025-01,Wednesday,False
2025-06-28,CUST0357,Apparel,Running Shoes,4,107.87,Unknown,431.48,2025-06,Saturday,True
2025-10-04,CUST0131,Home & Kitchen,Throw Pillow,1,18.65,West,18.65,2025-10,Saturday,True
2025-08-29,CUST0697,Apparel,Winter Jacket,5,116.06,West,580.3,2025-08,Friday,False
2025-10-22,CUST0296,Apparel,Winter Jacket,3,95.41,North,286.23,2025-10,Wednesday,False
2025-05-18,CUST0468,Toys,RC Car,2,60.09,South,120.18,2025-05,Sunday,True
2025-11-05,CUST0231,Home & Kitchen,Non-Stick Pan,4,48.92,North,195.68,2025-11,Wednesday,False
2025-11-25,CUST0065,Beauty,Hair Dryer,3,37.87,South,113.60999999999999,2025-11,Tuesday,False
2025-10-16,CUST0662,Sports,Yoga Mat,1,108.58,East,108.58,2025-10,Thursday,False
2025-09-25,CUST0304,Toys,Puzzle 1000pc,4,48.43,North,193.72,2025-09,Thursday,False
2025-05-22,CUST0732,Electronics,Bluetooth Speaker,4,123.05,East,492.2,2025-05,Thursday,False
2025-05-09,CUST0227,Home & Kitchen,Non-Stick Pan,3,87.12,South,261.36,2025-05,Friday,False
2025-11-08,CUST0409,Toys,Plush Toy,4,6.73,North,26.92,2025-11,Saturday,True
2025-11-10,CUST0665,Apparel,Denim Jeans,4,110.57,North,442.28,2025-11,Monday,False
2025-04-10,CUST0252,Beauty,Makeup Brush Kit,3,57.83,South,173.49,2025-04,Thursday,False
2025-11-04,CUST0066,Sports,Resistance Bands,5,76.79,East,383.95000000000005,2025-11,Tuesday,False
2025-12-03,CUST0390,Home & Kitchen,Throw Pillow,2,14.57,South,29.14,2025-12,Wednesday,False
2025-05-07,CUST0496,Electronics,Wireless Earbuds,5,57.42,South,287.1,2025-05,Wednesday,False
2025-09-27,CUST0344,Apparel,Denim Jeans,1,78.24,North,78.24,2025-09,Saturday,True
2025-10-30,CUST0391,Toys,Plush Toy,3,31.88,West,95.64,2025-10,Thursday,False
2025-09-23,CUST0717,Home & Kitchen,Throw Pillow,2,50.82,West,101.64,2025-09,Tuesday,False
2025-09-18,CUST0079,Apparel,Winter Jacket,1,108.46,West,108.46,2025-09,Thursday,False
2025-04-20,CUST0175,Apparel,Denim Jeans,4,17.0,Unknown,68.0,2025-04,Sunday,True
2025-01-13,CUST0065,Electronics,Wireless Earbuds,4,59.09,South,236.36,2025-01,Monday,False
2025-07-04,CUST0797,Home & Kitchen,Throw Pillow,1,69.49,South,69.49,2025-07,Friday,False
2025-03-18,CUST0168,Sports,Resistance Bands,2,71.53,East,143.06,2025-03,Tuesday,False
2025-12-25,CUST0623,Home & Kitchen,Non-Stick Pan,3,61.01,North,183.03,2025-12,Thursday,False
2025-08-14,CUST0117,Beauty,Face Serum,2,9.56,Unknown,19.12,2025-08,Thursday,False
2025-05-15,CUST0242,Toys,Plush Toy,5,20.7,South,103.5,2025-05,Thursday,False
2025-04-23,CUST0361,Home & Kitchen,Blender,3,48.03,South,144.09,2025-04,Wednesday,False
2025-06-23,CUST0474,Beauty,Hair Dryer,2,52.25,West,104.5,2025-06,Monday,False
2025-06-08,CUST0348,Apparel,Denim Jeans,1,115.22,East,115.22,2025-06,Sunday,True
2025-04-16,CUST0279,Toys,Plush Toy,5,43.36,West,216.8,2025-04,Wednesday,False
2025-12-24,CUST0564,Electronics,Laptop Stand,4,100.45,South,401.8,2025-12,Wednesday,False
2025-11-03,CUST0342,Toys,Building Blocks,5,41.17,East,205.85000000000002,2025-11,Monday,False
2025-12-08,CUST0593,Beauty,Makeup Brush Kit,1,41.52,East,41.52,2025-12,Monday,False
2025-08-30,CUST0152,Apparel,Winter Jacket,5,92.93,East,464.65000000000003,2025-08,Saturday,True
2025-11-19,CUST0036,Home & Kitchen,Non-Stick Pan,2,64.75,East,129.5,2025-11,Wednesday,False
2025-05-11,CUST0075,Apparel,Cotton T-Shirt,2,28.88,West,57.76,2025-05,Sunday,True
2025-01-27,CUST0299,Sports,Resistance Bands,5,21.85,South,109.25,2025-01,Monday,False
2025-10-04,CUST0519,Toys,Building Blocks,1,54.96,West,54.96,2025-10,Saturday,True
2025-06-04,CUST0221,Apparel,Winter Jacket,5,37.93,South,189.65,2025-06,Wednesday,False
2025-05-28,CUST0450,Sports,Dumbbell Set,1,109.46,West,109.46,2025-05,Wednesday,False
2025-11-11,CUST0486,Electronics,Smartwatch,5,65.19,East,325.95,2025-11,Tuesday,False
2025-04-06,CUST0549,Toys,Puzzle 1000pc,5,39.15,South,195.75,2025-04,Sunday,True
2025-10-08,CUST0644,Apparel,Cotton T-Shirt,4,114.83,North,459.32,2025-10,Wednesday,False
2025-12-02,CUST0348,Apparel,Winter Jacket,1,14.42,East,14.42,2025-12,Tuesday,False
2025-04-19,CUST0337,Home & Kitchen,Non-Stick Pan,2,66.57,West,133.14,2025-04,Saturday,True
2025-08-03,CUST0249,Electronics,Bluetooth Speaker,5,16.52,South,82.6,2025-08,Sunday,True
2025-10-22,CUST0718,Sports,Dumbbell Set,1,66.32,South,66.32,2025-10,Wednesday,False
2025-08-21,CUST0723,Beauty,Hair Dryer,5,7.98,East,39.900000000000006,2025-08,Thursday,False
2025-02-16,CUST0347,Home & Kitchen,Blender,1,61.67,South,61.67,2025-02,Sunday,True
2025-10-28,CUST0257,Sports,Resistance Bands,1,74.21,North,74.21,2025-10,Tuesday,False
